reviewId,text,text_clean,rating,sentiment,text_length,word_count,date
676507458,"Pésimo, nefasto, mala calidad...Servicio super lento para no haber en el local ni 5 mesas ocupadas... Todo lo que diga es poco acerca de este sitio, lo único que se puede salvar es la simpatía del personal porque por lo demás...si de mi dependiera daba el cerrojazo YA.
Todavía me están doliendo los 26€ que me gasté allí para tener que ir a otro lugar a comer, puesto que nos habíamos quedado con hambre....
JAMÁS LO RECOMENDARÍA!",pésimo nefasto mala calidad servicio super lento para no haber en el local ni 5 mesas ocupadas todo lo que diga es poco acerca de este sitio lo único que se puede salvar es la simpatía del personal porque por lo demás si de mi dependiera daba el cerrojazo ya todavía me están doliendo los 26€ que me gasté allí para tener que ir a otro lugar a comer puesto que nos habíamos quedado con hambre jamás lo recomendaría,10,negative,431,77,2019-05-26
872219003,"El personal completamente empanado, ya de primeras ponían pegas en darnos mesa por llevar al niño en carrito, tardaron muchísimo en atendernos y apuntar nuestro pedido, tuvimos que llamar la atención de diferentes camareros hasta que por fin uno nos hizo caso. Primero trajeron las bebidas y para cuando llegaron los entrantes siglos después ya no teníamos nada que beber y nos sirvieron 4 platitos minúsculos a compartir para 6 personas, sin modificar la cantidad de comida en las raciones al número de personas. Los segundos fueron entrañas de ternera con patatas y para variar el tamaño de la entraña fue totalmente ridículo, acompañado de 4 patatas fritas sin gracia alguna... después de otro rato por fin nos siervieron los postres, y aunque habíamos pedido helados lo que no llegó fueron unos cuencos con papilla insípida deshecha con galleta espolvoreada, tardaron tanto en servirnos que los helados estaban completamente deshechos. Para pedir la cuenta tuvimos que esperar otro buen rato y pedírselo a varios camareros.
Relación calidad precio nula, es carísimo, la atención cutre y la cantidad ridícula.
No volveremos.",el personal completamente empanado ya de primeras ponían pegas en darnos mesa por llevar al niño en carrito tardaron muchísimo en atendernos y apuntar nuestro pedido tuvimos que llamar la atención de diferentes camareros hasta que por fin uno nos hizo caso primero trajeron las bebidas y para cuando llegaron los entrantes siglos después ya no teníamos nada que beber y nos sirvieron 4 platitos minúsculos a compartir para 6 personas sin modificar la cantidad de comida en las raciones al número de personas los segundos fueron entrañas de ternera con patatas y para variar el tamaño de la entraña fue totalmente ridículo acompañado de 4 patatas fritas sin gracia alguna después de otro rato por fin nos siervieron los postres y aunque habíamos pedido helados lo que no llegó fueron unos cuencos con papilla insípida deshecha con galleta espolvoreada tardaron tanto en servirnos que los helados estaban completamente deshechos para pedir la cuenta tuvimos que esperar otro buen rato y pedírselo a varios camareros relación calidad precio nula es carísimo la atención cutre y la cantidad ridícula no volveremos,10,negative,1127,180,2022-12-19
862997964,"Nos regalaron una experiencia en el scape Room y he de decir que tanto Ana como la experiencia fue muy buena. Después teníamos reserva para cenar a las 22 hrs.. pedimos patatas fritas, fingers, nachos.. nada que tuviese mucha elaboración. Nos pusieron la bebida y nos dijeron que tardarían 45 min. expresamos nuestro malestar ya que teníamos reserva y nos dijeron que de 45 min pasaban a 30 min. A las 23:15 aún no nos habían llevado nada. Fuimos a hablar con ellos y nos dijeron que tenían muchas reservas y no dieron muestra ninguna de solucionarnos nada. En la cocina no les veíamos muy apurados. Simplemente pasaron de nosotros. Pedimos hoja de reclamación que con las prisas por ir a cenar a otro lado a ver q encontrábamos cerca q nos fuera de cenar rellenamos mal. Q pena q tras una noche divertida después del scape Room acabásemos tan mal. No recomendaremos nunca este sitio.",nos regalaron una experiencia en el scape room y he de decir que tanto ana como la experiencia fue muy buena después teníamos reserva para cenar a las 22 hrs pedimos patatas fritas fingers nachos nada que tuviese mucha elaboración nos pusieron la bebida y nos dijeron que tardarían 45 min expresamos nuestro malestar ya que teníamos reserva y nos dijeron que de 45 min pasaban a 30 min a las 23 15 aún no nos habían llevado nada fuimos a hablar con ellos y nos dijeron que tenían muchas reservas y no dieron muestra ninguna de solucionarnos nada en la cocina no les veíamos muy apurados simplemente pasaron de nosotros pedimos hoja de reclamación que con las prisas por ir a cenar a otro lado a ver q encontrábamos cerca q nos fuera de cenar rellenamos mal q pena q tras una noche divertida después del scape room acabásemos tan mal no recomendaremos nunca este sitio,10,negative,884,156,2022-10-03
191508512,"Viven de su fama ya que es un local historico, por lo demas el chocolate es malisimo, la presentacion y el local de muy mal gusto y los churros muy corrientes. Si llegas a Madrid y te sobra tiempo te pasas por alli, te tomas un protector de estomago y lo cuentas. Por supuesto nunca volveras",viven de su fama ya que es un local historico por lo demas el chocolate es malisimo la presentacion y el local de muy mal gusto y los churros muy corrientes si llegas a madrid y te sobra tiempo te pasas por alli te tomas un protector de estomago y lo cuentas por supuesto nunca volveras,10,negative,291,56,2014-01-20
474762387,"Un mexicano al que no volveremos, la comida recalentada y mala. Hay mil restaurantes mexicanos en Madrid que dan 1000 vueltas a éste.",un mexicano al que no volveremos la comida recalentada y mala hay mil restaurantes mexicanos en madrid que dan 1000 vueltas a éste,10,negative,133,23,2017-04-11
885205044,"Muy caro, dos cafés 6,30€, un café bombón (normal) y un capuchino (mal hecho) demasiado por tomártelo en el sitio que es. Por lo demás sitio muy bonito de gran valor cultural.",muy caro dos cafés 6 30€ un café bombón normal y un capuchino mal hecho demasiado por tomártelo en el sitio que es por lo demás sitio muy bonito de gran valor cultural,20,negative,175,32,2023-04-07
657360302,"La atención de los 3 camareros de la terraza es lamentable, te atienden al llegar y luego se olvidan de ti. Les llamas de 20 maneras diferentes y pasan de ti, ni te miran. Cuando atienden una mesa se van mirando al suelo. La camarera fumando y hablando por teléfono en la puerta... Pasando de nosotros. Lamentable.",la atención de los 3 camareros de la terraza es lamentable te atienden al llegar y luego se olvidan de ti les llamas de 20 maneras diferentes y pasan de ti ni te miran cuando atienden una mesa se van mirando al suelo la camarera fumando y hablando por teléfono en la puerta pasando de nosotros lamentable,10,negative,314,57,2019-03-09
414358308,"Entras con expectativas de que la combinacion de quesos y cerves sea buena y...te encuentras cn dos camareros estirados que deben llenar el bar con sus amigos a los que deben reservar mejores y mas generosas raciones de queso, solo hay cerveza, quien come queso y no bebe alcohol no puede cenar aquí? Y lo mejor, después de comerte dos lascas de queso y una cerveza(eso si,muy buena ) te entregan uno por uno en mano una tarjeta del lugar cual reunión de negocios china,por si tu intención es volver? No gracias.",entras con expectativas de que la combinacion de quesos y cerves sea buena y te encuentras cn dos camareros estirados que deben llenar el bar con sus amigos a los que deben reservar mejores y mas generosas raciones de queso solo hay cerveza quien come queso y no bebe alcohol no puede cenar aquí y lo mejor después de comerte dos lascas de queso y una cerveza eso si muy buena te entregan uno por uno en mano una tarjeta del lugar cual reunión de negocios china por si tu intención es volver no gracias,20,negative,512,92,2016-09-03
820348347,"Nada recomendables, unos impresentables de cuidado, el camarero calvo un mal educado y prepotente, de pena",nada recomendables unos impresentables de cuidado el camarero calvo un mal educado y prepotente de pena,10,negative,106,16,2021-11-28
369232854,"Es la primera vez que vengo pero no era lo que esperaba ya que la atención deja que desear bastante, los carteles go/stop no sirven de nada ya que llega un momento en el que dejan se traer carne... deja bastante que desear en este sentido.. he estado en otros restaurantes como este y el mejor para mi es el che!!!!",es la primera vez que vengo pero no era lo que esperaba ya que la atención deja que desear bastante los carteles go stop no sirven de nada ya que llega un momento en el que dejan se traer carne deja bastante que desear en este sentido he estado en otros restaurantes como este y el mejor para mi es el che,20,negative,315,61,2016-05-01
619910455,"Sitio feo, comida mala y el servicio lo peor de todo. Y concretamente, el camarero que está en la barra, maleducado y sucio. No vayan nunca por aqui",sitio feo comida mala y el servicio lo peor de todo y concretamente el camarero que está en la barra maleducado y sucio no vayan nunca por aqui,10,negative,148,28,2018-09-27
142757772,"Habiendo leído las buenas opiniones sobre este pequeño y típico restaurante de tapas en una niña madrileña con una gran competencia en la mismo calle y alrededores, reservé mesa para dos a sabiendas de que las dimensiones eran bien reducidas y de que no sirven poderes ni cafés a sin de posibilitar la mayor rotación de mesas posible. El resultado de la experiencia no puedo describirlo de otra forma salvo frustrante.
En primer lugar, he de recalcar que el establecimiento es ciertamente pequeño y que el espacio para las cuatro mesas es diminuto. Además, debido a las caractetisticas del local, el ruido ambiente se magnifica y hace que el confort del comensal se encuentre reducido al mínimo.
En cuanto a la oferta de tapas y raciones, afirmar que es corta pero variada y coherente. Sin embargo, desconozco la razón por la cual las raciones son denominadas así, dado que realmente son segundos platos desde el punto de vista de su elaboración y hay que añadir que la mayoría de ellos no se presta muy bien a ser compartido.
El servicio de mesa fue muy lento, contradicendo su filosofía de dinamismo y rotación en las mesas. Asimismo, teniendo en cuenta el nivel de precios (pagamos 52 € por dos tapas, dos raciones y dos copas de vino), esperábamos una mesa mejor servida: sin mantel alguno, ni individuales siquiera. El vino es servido en copas minúsculas, más pequeñas aún que las propias de jerez o generosos.
En fin, que la comida fue buena pero las circunstancias en que se degusta así como una pobre relación calidad-precio, hicieron que saliéramos de Casa Lucas sin la idea en mente de una nueva visita.",habiendo leído las buenas opiniones sobre este pequeño y típico restaurante de tapas en una niña madrileña con una gran competencia en la mismo calle y alrededores reservé mesa para dos a sabiendas de que las dimensiones eran bien reducidas y de que no sirven poderes ni cafés a sin de posibilitar la mayor rotación de mesas posible el resultado de la experiencia no puedo describirlo de otra forma salvo frustrante en primer lugar he de recalcar que el establecimiento es ciertamente pequeño y que el espacio para las cuatro mesas es diminuto además debido a las caractetisticas del local el ruido ambiente se magnifica y hace que el confort del comensal se encuentre reducido al mínimo en cuanto a la oferta de tapas y raciones afirmar que es corta pero variada y coherente sin embargo desconozco la razón por la cual las raciones son denominadas así dado que realmente son segundos platos desde el punto de vista de su elaboración y hay que añadir que la mayoría de ellos no se presta muy bien a ser compartido el servicio de mesa fue muy lento contradicendo su filosofía de dinamismo y rotación en las mesas asimismo teniendo en cuenta el nivel de precios pagamos 52 € por dos tapas dos raciones y dos copas de vino esperábamos una mesa mejor servida sin mantel alguno ni individuales siquiera el vino es servido en copas minúsculas más pequeñas aún que las propias de jerez o generosos en fin que la comida fue buena pero las circunstancias en que se degusta así como una pobre relación calidad precio hicieron que saliéramos de casa lucas sin la idea en mente de una nueva visita,20,negative,1613,279,2012-10-14
758245916,"El camarero muy desagradable. Tortilla precalentada, sosa y muy cuajada. Croquetas congeladas. Por lo menos los calamares estaban ricos. No lo recomiendo.",el camarero muy desagradable tortilla precalentada sosa y muy cuajada croquetas congeladas por lo menos los calamares estaban ricos no lo recomiendo,10,negative,154,22,2020-06-26
584883964,"Vergonzosa imagen para una franquicia de lizarran muy pocos pinchos y ninguno caliente, con los mostradores casi vacíos a las 9, poca variedad y mala calidad. No sirven en las mesas.",vergonzosa imagen para una franquicia de lizarran muy pocos pinchos y ninguno caliente con los mostradores casi vacíos a las 9 poca variedad y mala calidad no sirven en las mesas,10,negative,182,31,2018-06-03
450226511,"Fuimos para comer antes del cine y no volveremos. La pizza siete quesos no estaba mal, pero la pasta alla norma de italiano no tiene nada. Habíamos comido pasta alla norma mucho en Catania (en Sicilia, de donde viene este plato) y es tomate, berenjena, ricotta salada, albahaca y poco más - un plato salado. No entiendo porque el restaurante este me puso un plato que parecía postre de papardelle blandísimas, con una salsa de tomate con algo que parecía mermelada dulce de tomate, ricotta dulce de postre, 3 trocitos enanos de berenjena (tampoco entiendo porqué tendrían que ahorrar allí, con la cantidad de fruterías baratas por la zona) por el precio ridículo de €14, cuando no pagué más de €10 en los restaurantes más turísticos de Sicilia.

No volveremos.",fuimos para comer antes del cine y no volveremos la pizza siete quesos no estaba mal pero la pasta alla norma de italiano no tiene nada habíamos comido pasta alla norma mucho en catania en sicilia de donde viene este plato y es tomate berenjena ricotta salada albahaca y poco más un plato salado no entiendo porque el restaurante este me puso un plato que parecía postre de papardelle blandísimas con una salsa de tomate con algo que parecía mermelada dulce de tomate ricotta dulce de postre 3 trocitos enanos de berenjena tampoco entiendo porqué tendrían que ahorrar allí con la cantidad de fruterías baratas por la zona por el precio ridículo de €14 cuando no pagué más de €10 en los restaurantes más turísticos de sicilia no volveremos,10,negative,760,130,2017-01-07
578368644,"Un sitio bonito, pero comida pésima y un servicio poco atento, es para no volver.
- Huevos Rotos con jamón iberico: el jamón ibérico ni de refilón y un pimiento crudo enorme en el plato, vergonzoso.
- Tiras de pollo congeladas.
- Tosta matrimonio, pan chicloso.
- Tosta solomillo cerdo con queso manchego: lo único rico el queso.
Conclusión: Para volver a comer queso con agua, pero como no marida no volveré.",un sitio bonito pero comida pésima y un servicio poco atento es para no volver huevos rotos con jamón iberico el jamón ibérico ni de refilón y un pimiento crudo enorme en el plato vergonzoso tiras de pollo congeladas tosta matrimonio pan chicloso tosta solomillo cerdo con queso manchego lo único rico el queso conclusión para volver a comer queso con agua pero como no marida no volveré,10,negative,409,72,2018-05-06
185056014,"Fuimos una cena de 35 personas, las cuales hacia 15 años que no nos veiamos.. La odisea empezó cuando llegamos y nos recibio un cocinero con un cubata en la mano.

Su estado dejaba mucho que desear y su uniforme mas...
La calidad de la cena, pésima, los ibericos secos y lo demas como si lo hubiesen tirado desde un sexto en el plato.

La cena se remató cuando el cocinero ebrio nos trajo un plato a la mesa con un corte en la mano.

Pensando que no se habia dado cuenta, se lo dijimos y nos contesto en tono chulo y prepotente que lo sabia. El resultado fue que dos personas tenian manchado el plato de sangre.

No pudimos seguir comiendo... 32€ a la basura y sin ningun perdon ni nada por el estilo",fuimos una cena de 35 personas las cuales hacia 15 años que no nos veiamos la odisea empezó cuando llegamos y nos recibio un cocinero con un cubata en la mano su estado dejaba mucho que desear y su uniforme mas la calidad de la cena pésima los ibericos secos y lo demas como si lo hubiesen tirado desde un sexto en el plato la cena se remató cuando el cocinero ebrio nos trajo un plato a la mesa con un corte en la mano pensando que no se habia dado cuenta se lo dijimos y nos contesto en tono chulo y prepotente que lo sabia el resultado fue que dos personas tenian manchado el plato de sangre no pudimos seguir comiendo 32€ a la basura y sin ningun perdon ni nada por el estilo,10,negative,700,135,2013-11-18
365398005,"Lamentablemente, un sitio muy muy malo. Sinceramente, no merece la pena ni por asomo. Las croquetas congeladas y malas. Unos huevos rotos salados con un jamón bastante malo. Y un paté que no era bueno (acompañado de unas tostas de las de pan bimbo). Y todo ello a un precio desorbitado. Además, éramos tres mesas en todo el local y tuvimos que llamar la atención para que nos trajeran uno de los platos. Normal que el sitio esté casi vacío. O le dan la vuelta o no van a ningún lado, por lo pronto yo no volveré jamás y no animo a nadie a que lo haga.",lamentablemente un sitio muy muy malo sinceramente no merece la pena ni por asomo las croquetas congeladas y malas unos huevos rotos salados con un jamón bastante malo y un paté que no era bueno acompañado de unas tostas de las de pan bimbo y todo ello a un precio desorbitado además éramos tres mesas en todo el local y tuvimos que llamar la atención para que nos trajeran uno de los platos normal que el sitio esté casi vacío o le dan la vuelta o no van a ningún lado por lo pronto yo no volveré jamás y no animo a nadie a que lo haga,10,negative,551,107,2016-04-19
143722022,"Hasta hace poco cada dia bajábamos a comer a este lugar, simplemente porque estaba cerca de la oficina y eso a pesar de que el servicio es un desastre. En estos años (porque han sido años), no he conseguido que nunca, y digo NUNCA, me sirvan la hamburguesa a mi gusto, sin cebolla ni lechuga, ni tomate. Comprendo que es muy complicado anotarlo, pero hombre alguna vez podía acertar!. Sólo repetíamos por el trato agradable de una de las camareras, que siempre tiene una sonrisa para todos y un trato muy eficiente.
Sin embargo, no compensa, al final el desastre de servicio se impone y cuando no tenemos a nuestra camarera, nos atiende el propietario y en un alarde de amabilidad nos dice que si hoy tenemos hambre y solo pedimos 3 sandwich mixtos para dos no podemos ocupar una mesa. Y eso después de ser clientes habituales despues de 3 años!!

En definitiva, no compensa y el trato deja mucho que desear. El servicio es antipatico y el propietario peor.

Cualquier otro lugar de los alrededores es mucho mejor y sobretodo mas agradable y rápido.",hasta hace poco cada dia bajábamos a comer a este lugar simplemente porque estaba cerca de la oficina y eso a pesar de que el servicio es un desastre en estos años porque han sido años no he conseguido que nunca y digo nunca me sirvan la hamburguesa a mi gusto sin cebolla ni lechuga ni tomate comprendo que es muy complicado anotarlo pero hombre alguna vez podía acertar sólo repetíamos por el trato agradable de una de las camareras que siempre tiene una sonrisa para todos y un trato muy eficiente sin embargo no compensa al final el desastre de servicio se impone y cuando no tenemos a nuestra camarera nos atiende el propietario y en un alarde de amabilidad nos dice que si hoy tenemos hambre y solo pedimos 3 sandwich mixtos para dos no podemos ocupar una mesa y eso después de ser clientes habituales despues de 3 años en definitiva no compensa y el trato deja mucho que desear el servicio es antipatico y el propietario peor cualquier otro lugar de los alrededores es mucho mejor y sobretodo mas agradable y rápido,10,negative,1049,186,2012-10-25
556301745,"A pesar de tomar uno de los menús de la casa el primer plato ha llegado 30 minutos después de pedirle y 5 minutos después todo lo demás. Comida decepcionante hasta el extremo. Hacía mucho que no comía un arroz tres delicias tan desabrido, ni unos tallarines tan insípidos. Irregulares los dim sum (diferentes grados de cocción que se nota hasta en el color de la presentación) y el pollo teriyaki pleno de cartílagos y nervios. Las verduras asadas sobre todo nabo, zanahoria y cebolla. Lo único salvable han sido unos rollitos de verduras mediocres pero han llegado calientes. Local bien decorado y, eso sí, barato; faltaría más.",a pesar de tomar uno de los menús de la casa el primer plato ha llegado 30 minutos después de pedirle y 5 minutos después todo lo demás comida decepcionante hasta el extremo hacía mucho que no comía un arroz tres delicias tan desabrido ni unos tallarines tan insípidos irregulares los dim sum diferentes grados de cocción que se nota hasta en el color de la presentación y el pollo teriyaki pleno de cartílagos y nervios las verduras asadas sobre todo nabo zanahoria y cebolla lo único salvable han sido unos rollitos de verduras mediocres pero han llegado calientes local bien decorado y eso sí barato faltaría más,20,negative,629,108,2018-01-25
660283759,"Fuimos ayer mi marido y yo, pedimos empanada, el relleno era tomate puro y duro y la masa de gallega nada .. los mejillones sólo comestibles y el pulpo duro, salado y con pimentón! Lo nunca visto .. !extra picante! lo devolvimos y no nos quedaron ganas de pedir nada más, encima todo carísimo. Nada recomendable.",fuimos ayer mi marido y yo pedimos empanada el relleno era tomate puro y duro y la masa de gallega nada los mejillones sólo comestibles y el pulpo duro salado y con pimentón lo nunca visto extra picante lo devolvimos y no nos quedaron ganas de pedir nada más encima todo carísimo nada recomendable,10,negative,312,56,2019-03-22
550804187,"Después de 4 años celebrando en Platea, les escribo para manifestar mi poca satisfacción por el servicio prestado este año para la fiesta de fin de año, hice la reserva con antelación porque según se me manifestó a los clientes ""de siempre"" se les iba a dar un trato especial y que se nos iba a dar excelente ubicación etc. etc... nada de eso ha pasado la mesa nuestra era la más lejana del espectáculo y para terminar de rematar no hubo ningún trato especial, solo aquellos ""tontas"" que pagamos con casi 6 meses de antelación por algo que hubiéramos podido reservar con menos tiempo.

Aparte de todo con decepción, el show de este año en comparación con el año anterior se quedó muy corto... nada sorprendente .... y estar sentados durante 4 horas resultó muy aburrido... eso sin decir que se nos citó a las 20.00 horas y no habían abierto... nada que ver con el año anterior y el tour de países y cotilas que amenizó mucho la noche.",después de 4 años celebrando en platea les escribo para manifestar mi poca satisfacción por el servicio prestado este año para la fiesta de fin de año hice la reserva con antelación porque según se me manifestó a los clientes de siempre se les iba a dar un trato especial y que se nos iba a dar excelente ubicación etc etc nada de eso ha pasado la mesa nuestra era la más lejana del espectáculo y para terminar de rematar no hubo ningún trato especial solo aquellos tontas que pagamos con casi 6 meses de antelación por algo que hubiéramos podido reservar con menos tiempo aparte de todo con decepción el show de este año en comparación con el año anterior se quedó muy corto nada sorprendente y estar sentados durante 4 horas resultó muy aburrido eso sin decir que se nos citó a las 20 00 horas y no habían abierto nada que ver con el año anterior y el tour de países y cotilas que amenizó mucho la noche,20,negative,934,171,2018-01-01
599881236,Terraza agradable en una plaza animada con mucho tránsito. La comida rollo modernito pero sin más. Con la cantidad de sitios originales que hay por la zona no es para repetir.,terraza agradable en una plaza animada con mucho tránsito la comida rollo modernito pero sin más con la cantidad de sitios originales que hay por la zona no es para repetir,20,negative,175,31,2018-07-26
448030940,"Iba con mi pareja paseando, cuando al acercarnos a la puerta el captador de clientes nos sugirió que entrasemos, al comentar que no sabíamos que hacer, de manera muy desagradable se ha puesto a voces con el captador del local de al lado, que seguro que iríamos a comer bravas a un local cercano. Nos ha quitado por completo las ganas de entrar, y por supuesto, de probar su cocina",iba con mi pareja paseando cuando al acercarnos a la puerta el captador de clientes nos sugirió que entrasemos al comentar que no sabíamos que hacer de manera muy desagradable se ha puesto a voces con el captador del local de al lado que seguro que iríamos a comer bravas a un local cercano nos ha quitado por completo las ganas de entrar y por supuesto de probar su cocina,10,negative,380,70,2016-12-31
656009722,"Tuvimos que juntar nosotros la mesa. Tardaron en tomarnos nota para la bebida, aún más en tomarnos nota para la comida. Pedimos el arroz con bogavante y pedimos pinzas para poder abrirlo, las cuales no nos las trajeron. El pan llegó pasado el primer plato.
Le pedíamos bebidas, y había que pedirlas 3 veces para q las trajeran.
Más de 40 minutos esperando al segundo plato, optamos por decir que no nos los trajeran, que cancelaran los segundos o que nos los pusieran para llevar.

Los camareros muy mal organizados, en vez de distribuirse las zonas de La terrazas, iban todos como pollos sin cabeza, y pasabas de no tener camareros cerca a tener 3 en la misma mesa, agobiados, uno dándote el pan, otro quitando las cosas... vamos que la organización era nula....

Necesitan formación.
Una pena porque a los camareros parecen majos, pero totalmente desbordados.",tuvimos que juntar nosotros la mesa tardaron en tomarnos nota para la bebida aún más en tomarnos nota para la comida pedimos el arroz con bogavante y pedimos pinzas para poder abrirlo las cuales no nos las trajeron el pan llegó pasado el primer plato le pedíamos bebidas y había que pedirlas 3 veces para q las trajeran más de 40 minutos esperando al segundo plato optamos por decir que no nos los trajeran que cancelaran los segundos o que nos los pusieran para llevar los camareros muy mal organizados en vez de distribuirse las zonas de la terrazas iban todos como pollos sin cabeza y pasabas de no tener camareros cerca a tener 3 en la misma mesa agobiados uno dándote el pan otro quitando las cosas vamos que la organización era nula necesitan formación una pena porque a los camareros parecen majos pero totalmente desbordados,10,negative,861,147,2019-03-03
480651268,Fuimos un grupo con la idea de picar algo. El restaurante está TOTALMENTE CERRADO pero aún así se permite fumar en todas las zonas. Terrible.,fuimos un grupo con la idea de picar algo el restaurante está totalmente cerrado pero aún así se permite fumar en todas las zonas terrible,20,negative,141,25,2017-05-01
634621681,"Después de comerme un perrito, que de sabor estaba bien, me he pasado 2 días sufriendo los efectos de haber tomado comida en mal estado. Mis 5 amigos comieron otras cosas y no parece que tuvieran ningún problema, por lo que puede que haya sido casualidad, pero mi experiencia ha sido esta y la valoración no puede ser otra.",después de comerme un perrito que de sabor estaba bien me he pasado 2 días sufriendo los efectos de haber tomado comida en mal estado mis 5 amigos comieron otras cosas y no parece que tuvieran ningún problema por lo que puede que haya sido casualidad pero mi experiencia ha sido esta y la valoración no puede ser otra,10,negative,323,59,2018-11-20
378003098,"Despues de tanta fama me sorprendió el sablazo que nos metieron por 2 platos de calamares 1 de bravas 2 cañas y 4 refrescos 60€ si señores 60 y tampoco era para l bulli si no q un bar de barrio y los calamares ni las bravas mataban y 4€ por un refresco de lata tiene huevos, si queréis calamares en Madrid tenéis un montón de sitios q escoger peto este. Mo lo recomiendo para nada",despues de tanta fama me sorprendió el sablazo que nos metieron por 2 platos de calamares 1 de bravas 2 cañas y 4 refrescos 60€ si señores 60 y tampoco era para l bulli si no q un bar de barrio y los calamares ni las bravas mataban y 4€ por un refresco de lata tiene huevos si queréis calamares en madrid tenéis un montón de sitios q escoger peto este mo lo recomiendo para nada,10,negative,380,76,2016-05-30
687391879,"Servicio muy deficiente, mal relación calidad precio. Sitio de moda que morirá de éxito. Para no volver. No saben tratar al cliente.",servicio muy deficiente mal relación calidad precio sitio de moda que morirá de éxito para no volver no saben tratar al cliente,10,negative,132,22,2019-07-06
664200812,"He venido con mi familia, y uno de los costillares que hemos pedido, tenia un sabor horrible.
Sabian a rancio, estaban secas con la carne muy pegada al hueso y con un sabor asqueroso.
Pedimos menú infantil para los niños, y de postre tampoco tenían tortitas! Una vergüenza.
Comida mal elaborada y encima el tiempo de espera, más de 20 min hasta que nos trajeron la comanda.
No repetiremos.",he venido con mi familia y uno de los costillares que hemos pedido tenia un sabor horrible sabian a rancio estaban secas con la carne muy pegada al hueso y con un sabor asqueroso pedimos menú infantil para los niños y de postre tampoco tenían tortitas una vergüenza comida mal elaborada y encima el tiempo de espera más de 20 min hasta que nos trajeron la comanda no repetiremos,10,negative,389,69,2019-04-06
774661166,"Utilizan aplicaciones como tenedor y trip para publicitarse pero si llenan con reservas directas cancelan las de el tenedor, me dejaron sin comer tras recibir correo de confirmación de mi reserva tanto de tenedor como de ellos, una vez llego me dicen que no les consta y que están llenos, sin dar ninguna solución, nos invitan a marcharnos y dejarnos sin comer a 4 adultos y un niño. En fin, aprovechados...",utilizan aplicaciones como tenedor y trip para publicitarse pero si llenan con reservas directas cancelan las de el tenedor me dejaron sin comer tras recibir correo de confirmación de mi reserva tanto de tenedor como de ellos una vez llego me dicen que no les consta y que están llenos sin dar ninguna solución nos invitan a marcharnos y dejarnos sin comer a 4 adultos y un niño en fin aprovechados,10,negative,407,71,2020-10-17
148298194,"Fuimos a cenar a esta marisqueria que nos recomendaron desde nuestra ciudad de origen, y la verdad es que ni fu ni fa.
El local es mas bien cutre, la atención de los camareros correcta, tirando a antipatica, y la calidad del marisco, congelado y sin sabor, una gran cantidad de piezas, pero el 90 % sin sabor y seco como un demonio.
Lo tienen en un expositor enorme junto a la barra y le echan agua para hidratarlo, o sea que con esto ya lo digo todo.
El precio eso si barato, por 31 Euros te ponen un plato para 2 enorme,pedimos ademas un plato de pulpo, (que resulto tan soso e insaboro como el marisco), y una botella de espumoso que si nos gusto.
Los precios fuera del marisco no son nada baratos, por lo que si vas a tomar otra cosa, mejor ve a otro sitio de mas calidad.
Una recomendación, si vais mejor pronto, no mas tarde de las 9 de la noche, porque luego esta a tope y os tocara esperar. Por cierto,no aceptan reservas, asi que no os molesteis en llamar
Resumiendo, mucha cantidad y muy poca calidad, si vas con gente de buen comer y quieres quedar bien mejor ve a otro sitio, si buscas algo barato y no te importa mucho la calidad del marisco adelante.",fuimos a cenar a esta marisqueria que nos recomendaron desde nuestra ciudad de origen y la verdad es que ni fu ni fa el local es mas bien cutre la atención de los camareros correcta tirando a antipatica y la calidad del marisco congelado y sin sabor una gran cantidad de piezas pero el 90 sin sabor y seco como un demonio lo tienen en un expositor enorme junto a la barra y le echan agua para hidratarlo o sea que con esto ya lo digo todo el precio eso si barato por 31 euros te ponen un plato para 2 enorme pedimos ademas un plato de pulpo que resulto tan soso e insaboro como el marisco y una botella de espumoso que si nos gusto los precios fuera del marisco no son nada baratos por lo que si vas a tomar otra cosa mejor ve a otro sitio de mas calidad una recomendación si vais mejor pronto no mas tarde de las 9 de la noche porque luego esta a tope y os tocara esperar por cierto no aceptan reservas asi que no os molesteis en llamar resumiendo mucha cantidad y muy poca calidad si vas con gente de buen comer y quieres quedar bien mejor ve a otro sitio si buscas algo barato y no te importa mucho la calidad del marisco adelante,20,negative,1164,224,2012-12-29
780657831,"Se me ocurrió pedir unos platos de sushi con entrega a domicilio, que pagué en el momento. Al ver que no llegaban llamé por teléfono durante un buen rato, sin que nadie atendiera el mismo. Finalmente conseguí hablar con el restaurante y me dijeron que ya estaba de camino el repartidor. Tuve que seguir esperando hasta que finalmente me llegó el pedido ¡con más de una hora de retraso! El servicio deja mucho que desear, cenamos a las tantas de la noche. No volveré a encargar nada. Falta de seriedad.",se me ocurrió pedir unos platos de sushi con entrega a domicilio que pagué en el momento al ver que no llegaban llamé por teléfono durante un buen rato sin que nadie atendiera el mismo finalmente conseguí hablar con el restaurante y me dijeron que ya estaba de camino el repartidor tuve que seguir esperando hasta que finalmente me llegó el pedido ¡con más de una hora de retraso el servicio deja mucho que desear cenamos a las tantas de la noche no volveré a encargar nada falta de seriedad,20,negative,501,90,2021-01-06
